date,Irms-SigmaA-Total,P-SigmaA-Total,ch1,OT
  2023/04/06,2.9031,1.10E+03,-2,49.68
  2023/04/06,2.5619,9.86E+02,-2,53.64
  2023/04/06,2.8661,1.09E+03,-2,54.72
  2023/04/06,2.9853,1.13E+03,-2,52.2
  2023/04/06,2.7785,1.06E+03,-2,53.64
  2023/04/06,2.8639,1.09E+03,-2,54
  2023/04/06,2.8533,1.09E+03,-2,55.08
  2023/04/06,2.8888,1.11E+03,-2,50.76
  2023/04/06,2.6216,1.01E+03,-2,54.36
  2023/04/06,2.8736,1.10E+03,-2,55.8
  2023/04/06,2.9491,1.12E+03,-2,56.16
  2023/04/06,2.9539,1.13E+03,-3,57.24
  2023/04/06,3.0544,1.16E+03,-2,51.48
  2023/04/06,2.6883,1.03E+03,-3,56.52
  2023/04/06,2.9224,1.11E+03,-3,55.44
  2023/04/06,2.9406,1.12E+03,-2,52.56
  2023/04/06,2.7799,1.06E+03,1,55.44
  2023/04/06,2.9735,1.13E+03,7,56.52
  2023/04/06,3.1025,1.17E+03,8,51.84
  2023/04/06,2.7447,1.05E+03,10,54.36
  2023/04/06,2.9472,1.12E+03,9,51.12
  2023/04/06,2.6795,1.03E+03,10,51.84
  2023/04/06,2.7924,1.07E+03,9,50.04
  2023/04/06,2.6364,1.02E+03,8,52.2
  2023/04/06,2.7576,1.06E+03,9,50.4
  2023/04/06,2.6509,1.02E+03,8,51.48
  2023/04/06,2.739,1.04E+03,7,50.4
  2023/04/06,2.6942,1.03E+03,7,51.12
  2023/04/06,2.6867,1.03E+03,6,50.76
  2023/04/06,2.6935,1.03E+03,4,52.2
  2023/04/06,2.7808,1.06E+03,3,51.12
  2023/04/06,2.7231,1.04E+03,2,51.84
  2023/04/06,2.7146,1.04E+03,1,51.84
  2023/04/06,2.7034,1.04E+03,0,49.68
  2023/04/06,2.5407,9.79E+02,0,51.84
  2023/04/06,2.792,1.07E+03,0,51.84
  2023/04/06,2.7588,1.05E+03,0,50.76
  2023/04/06,2.6875,1.03E+03,0,51.12
  2023/04/06,2.7395,1.05E+03,0,51.48
  2023/04/06,2.7103,1.04E+03,0,52.92
  2023/04/06,2.8162,1.08E+03,0,50.4
  2023/04/06,2.6321,1.01E+03,0,51.48
  2023/04/06,2.7001,1.04E+03,0,51.84
  2023/04/06,2.7482,1.05E+03,0,53.28
  2023/04/06,2.8255,1.08E+03,0,52.2
  2023/04/06,2.7212,1.05E+03,0,51.84
  2023/04/06,2.7149,1.04E+03,0,52.92
  2023/04/06,2.8027,1.07E+03,0,51.48
  2023/04/06,2.7448,1.05E+03,0,51.12
  2023/04/06,2.7119,1.04E+03,0,52.56
  2023/04/06,2.7999,1.07E+03,0,52.92
  2023/04/06,2.762,1.08E+03,0,52.92
  2023/04/06,2.7609,1.08E+03,0,52.2
  2023/04/06,2.6842,1.05E+03,0,51.48
  2023/04/06,2.6148,1.03E+03,0,53.64
  2023/04/06,2.7346,1.07E+03,0,52.92
  2023/04/06,2.7377,1.07E+03,0,52.56
  2023/04/06,2.7092,1.06E+03,0,52.56
  2023/04/06,2.6846,1.05E+03,0,53.64
  2023/04/06,2.7951,1.09E+03,0,51.48
  2023/04/06,2.6042,1.02E+03,0,53.28
  2023/04/06,2.7376,1.07E+03,0,50.4
  2023/04/06,2.556,1.01E+03,0,52.92
  2023/04/06,2.7377,1.07E+03,0,53.28
  2023/04/06,2.7917,1.09E+03,0,52.2
  2023/04/06,2.7007,1.06E+03,0,51.84
  2023/04/06,2.6885,1.05E+03,0,51.84
  2023/04/06,2.6704,1.04E+03,0,53.64
  2023/04/06,2.7623,1.08E+03,0,53.64
  2023/04/06,2.7788,1.08E+03,0,51.12
  2023/04/06,2.6562,1.03E+03,0,55.08
  2023/04/06,2.8281,1.11E+03,0,52.92
  2023/04/06,2.657,1.05E+03,0,51.84
  2023/04/06,2.5872,1.03E+03,0,54
  2023/04/06,2.7641,1.09E+03,0,53.64
  2023/04/06,2.7462,1.09E+03,0,53.28
  2023/04/06,2.7398,1.08E+03,0,52.92
  2023/04/06,2.711,1.07E+03,0,53.64
  2023/04/06,2.7294,1.08E+03,0,53.28
  2023/04/06,2.7274,1.08E+03,0,53.64
  2023/04/06,2.7376,1.08E+03,0,54.72
  2023/04/06,2.8032,1.10E+03,0,53.64
  2023/04/06,2.7182,1.08E+03,0,54.72
  2023/04/06,2.8442,1.12E+03,0,53.28
  2023/04/06,2.6928,1.07E+03,0,54.72
  2023/04/06,2.8032,1.10E+03,0,51.48
  2023/04/06,2.5654,1.02E+03,0,53.64
  2023/04/06,2.7189,1.07E+03,0,53.28
  2023/04/06,2.7017,1.07E+03,0,54
  2023/04/06,2.74,1.08E+03,0,53.64
  2023/04/06,2.767,1.09E+03,0,54.72
  2023/04/06,2.8202,1.11E+03,0,53.64
  2023/04/06,2.7362,1.08E+03,0,55.08
  2023/04/06,2.8513,1.12E+03,0,53.28
  2023/04/06,2.6311,1.04E+03,0,54
  2023/04/06,2.7702,1.09E+03,0,54
  2023/04/06,2.7512,1.09E+03,0,54.36
  2023/04/06,2.8065,1.10E+03,0,51.84
  2023/04/06,2.6056,1.03E+03,0,52.92
  2023/04/06,2.6715,1.05E+03,0,54.72
  2023/04/06,2.8753,1.12E+03,0,54
  2023/04/06,2.7852,1.09E+03,0,54
  2023/04/06,2.7481,1.08E+03,0,54.36
  2023/04/06,2.8312,1.11E+03,0,54
  2023/04/06,2.7706,1.09E+03,0,52.2
  2023/04/06,2.6206,1.04E+03,0,53.64
  2023/04/06,2.7595,1.08E+03,0,54.36
  2023/04/06,2.8377,1.11E+03,0,52.92
  2023/04/06,2.7404,1.08E+03,0,54
  2023/04/06,2.7705,1.09E+03,0,54
  2023/04/06,2.759,1.09E+03,0,53.28
  2023/04/06,2.7328,1.08E+03,0,53.28
  2023/04/06,2.7385,1.08E+03,0,53.64
  2023/04/06,2.7332,1.08E+03,0,53.64
  2023/04/06,2.6653,1.05E+03,0,53.28
  2023/04/06,2.7147,1.07E+03,0,53.28
  2023/04/06,2.7313,1.08E+03,0,53.28
  2023/04/06,2.7085,1.07E+03,0,53.64
  2023/04/06,2.739,1.08E+03,0,52.56
  2023/04/06,2.6566,1.06E+03,0,54.36
  2023/04/06,2.7789,1.10E+03,0,53.28
  2023/04/06,2.7211,1.08E+03,0,54
  2023/04/06,2.7133,1.07E+03,0,51.84
  2023/04/06,2.6271,1.04E+03,0,53.28
  2023/04/06,2.7186,1.08E+03,0,53.28
  2023/04/06,2.7005,1.07E+03,0,51.48
  2023/04/06,2.6289,1.04E+03,0,53.28
  2023/04/06,2.7104,1.07E+03,0,52.56
  2023/04/06,2.7423,1.08E+03,0,54.36
  2023/04/06,2.8179,1.11E+03,0,52.92
  2023/04/06,2.6869,1.06E+03,0,51.84
  2023/04/06,2.603,1.03E+03,0,53.28
  2023/04/06,2.7475,1.08E+03,0,53.28
  2023/04/06,2.7345,1.08E+03,0,54
  2023/04/06,2.6851,1.06E+03,0,51.84
  2023/04/06,2.6537,1.05E+03,0,52.92
  2023/04/06,2.6865,1.06E+03,0,51.48
  2023/04/06,2.5615,1.02E+03,0,50.76
  2023/04/06,2.5693,1.02E+03,0,53.28
  2023/04/06,2.7282,1.08E+03,0,52.2
  2023/04/06,2.6854,1.06E+03,0,53.64
  2023/04/06,2.8091,1.10E+03,0,51.48
  2023/04/06,2.6326,1.04E+03,0,53.64
  2023/04/06,2.7518,1.08E+03,0,51.48
  2023/04/06,2.6292,1.04E+03,0,51.84
  2023/04/06,2.6817,1.05E+03,0,51.84
  2023/04/06,2.6595,1.05E+03,0,51.84
  2023/04/06,2.683,1.06E+03,0,53.64
  2023/04/06,2.7661,1.09E+03,0,50.76
  2023/04/06,2.5475,1.01E+03,0,52.56
  2023/04/06,2.6552,1.05E+03,0,51.84
  2023/04/06,2.585,1.03E+03,0,52.2
  2023/04/06,2.6926,1.06E+03,0,52.92
  2023/04/06,2.7432,1.08E+03,0,51.84
  2023/04/06,2.6944,1.06E+03,0,54
  2023/04/06,2.741,1.08E+03,0,54
  2023/04/06,2.7538,1.09E+03,0,54.72
  2023/04/06,2.7737,1.09E+03,0,50.4
  2023/04/06,2.5176,1.00E+03,0,53.28
  2023/04/06,2.7766,1.09E+03,0,53.28
  2023/04/06,2.7615,1.08E+03,0,52.56
  2023/04/06,2.6652,1.05E+03,0,53.28
  2023/04/06,2.743,1.08E+03,0,53.28
  2023/04/06,2.7189,1.08E+03,0,52.92
  2023/04/06,2.683,1.06E+03,0,52.92
  2023/04/06,2.7217,1.07E+03,0,52.92
  2023/04/06,2.718,1.07E+03,0,52.92
  2023/04/06,2.6681,1.05E+03,0,52.2
  2023/04/06,2.6456,1.05E+03,0,53.64
  2023/04/06,2.8085,1.10E+03,0,53.28
  2023/04/06,2.7429,1.08E+03,0,53.64
  2023/04/06,2.7414,1.08E+03,0,53.28
  2023/04/06,2.7358,1.08E+03,0,53.64
  2023/04/06,2.7985,1.10E+03,0,53.64
  2023/04/06,2.7819,1.09E+03,0,52.2
  2023/04/06,2.6358,1.04E+03,0,54.72
  2023/04/06,2.7815,1.09E+03,0,52.92
  2023/04/06,2.7095,1.07E+03,0,54.36
  2023/04/06,2.8292,1.11E+03,0,51.84
  2023/04/06,2.6075,1.03E+03,0,52.92
  2023/04/06,2.6685,1.06E+03,0,53.28
  2023/04/06,2.7236,1.07E+03,0,54.72
  2023/04/06,2.8189,1.11E+03,0,52.56
  2023/04/06,2.6234,1.04E+03,0,52.56
  2023/04/06,2.6808,1.06E+03,0,55.08
  2023/04/06,2.9163,1.14E+03,0,55.44
  2023/04/06,2.892,1.12E+03,0,51.48
  2023/04/06,2.5538,1.01E+03,0,52.92
  2023/04/06,2.6768,1.06E+03,0,54.72
  2023/04/06,2.9333,1.14E+03,0,55.8
  2023/04/06,2.8951,1.13E+03,0,53.64
  2023/04/06,2.6974,1.06E+03,0,53.28
  2023/04/06,2.7049,1.07E+03,0,54.72
  2023/04/06,2.8364,1.11E+03,0,53.64
  2023/04/06,2.767,1.08E+03,0,54.36
  2023/04/06,2.7909,1.10E+03,0,53.64
  2023/04/06,2.7707,1.09E+03,0,53.28
  2023/04/06,2.7276,1.07E+03,0,53.28
  2023/04/06,2.7576,1.08E+03,0,53.28
  2023/04/06,2.7631,1.08E+03,0,54.36
  2023/04/06,2.8051,1.10E+03,0,53.64
  2023/04/06,2.7678,1.08E+03,0,51.84
  2023/04/06,2.5747,1.02E+03,0,54
  2023/04/06,2.7523,1.08E+03,0,51.84
  2023/04/06,2.6103,1.03E+03,0,53.64
  2023/04/06,2.8208,1.10E+03,0,54.72
  2023/04/06,2.8677,1.12E+03,0,52.56
  2023/04/06,2.6456,1.04E+03,0,49.68
  2023/04/06,2.4971,9.93E+02,0,53.28
  2023/04/06,2.8101,1.10E+03,0,55.44
  2023/04/06,2.9235,1.14E+03,0,51.84
  2023/04/06,2.6007,1.02E+03,0,50.4
  2023/04/06,2.4995,9.92E+02,0,54
  2023/04/06,2.8533,1.11E+03,0,55.8
  2023/04/06,2.9682,1.15E+03,0,52.2
  2023/04/06,2.6001,1.02E+03,0,50.4
  2023/04/06,2.4931,9.89E+02,0,52.92
  2023/04/06,2.8275,1.10E+03,0,54.72
  2023/04/06,2.8479,1.11E+03,0,54.72
  2023/04/06,2.8123,1.09E+03,0,50.76
  2023/04/06,2.5084,9.99E+02,0,52.2
  2023/04/06,2.7294,1.07E+03,0,55.44
  2023/04/06,2.9563,1.15E+03,0,54
  2023/04/06,2.7365,1.07E+03,0,50.04
  2023/04/06,2.4653,9.78E+02,0,54
  2023/04/06,2.908,1.12E+03,0,55.08
  2023/04/06,2.9441,1.14E+03,0,53.28
  2023/04/06,2.7138,1.06E+03,0,51.84
  2023/04/06,2.5659,1.01E+03,0,51.84
  2023/04/06,2.7438,1.07E+03,0,55.8
  2023/04/06,2.9688,1.15E+03,0,54
  2023/04/06,2.7552,1.07E+03,0,49.68
  2023/04/06,2.417,9.64E+02,0,52.2
  2023/04/06,2.7713,1.08E+03,0,56.16
  2023/04/06,3.0413,1.17E+03,0,52.92
  2023/04/06,2.6797,1.04E+03,0,51.84
  2023/04/06,2.5813,1.02E+03,0,53.64
  2023/04/06,2.7601,1.08E+03,0,53.28
  2023/04/06,2.7016,1.07E+03,0,52.92
  2023/04/06,2.7049,1.07E+03,0,51.84
  2023/04/06,2.6278,1.04E+03,0,52.56
  2023/04/06,2.6929,1.06E+03,0,52.92
  2023/04/06,2.7229,1.07E+03,0,52.2
  2023/04/06,2.6954,1.07E+03,0,53.28
  2023/04/06,2.6834,1.06E+03,0,50.4
  2023/04/06,2.6002,1.03E+03,0,55.44
  2023/04/06,2.9272,1.14E+03,0,52.56
  2023/04/06,2.6532,1.04E+03,0,51.48
  2023/04/06,2.5358,1.01E+03,0,51.48
  2023/04/06,2.712,1.07E+03,0,53.64
  2023/04/06,2.7525,1.08E+03,0,54.36
  2023/04/06,2.7823,1.08E+03,0,51.84
  2023/04/06,2.6457,1.04E+03,0,51.12
  2023/04/06,2.5431,9.99E+02,0,53.64
  2023/04/06,2.7694,1.07E+03,0,54
  2023/04/06,2.7842,1.07E+03,0,49.68
  2023/04/06,2.5193,9.82E+02,0,51.12
  2023/04/06,2.5421,9.92E+02,0,55.08
  2023/04/06,2.834,1.09E+03,0,53.28
  2023/04/06,2.7259,1.06E+03,0,52.2
  2023/04/06,2.6531,1.03E+03,0,50.4
  2023/04/06,2.5126,9.87E+02,0,54
  2023/04/06,2.7534,1.06E+03,0,53.28
  2023/04/06,2.7264,1.06E+03,0,51.48
  2023/04/06,2.5892,1.01E+03,0,50.04
  2023/04/06,2.4831,9.78E+02,0,53.28
  2023/04/06,2.7007,1.05E+03,0,53.28
  2023/04/06,2.7036,1.06E+03,0,52.2
  2023/04/06,2.6106,1.03E+03,0,52.2
  2023/04/06,2.6358,1.03E+03,0,52.56
  2023/04/06,2.6455,1.04E+03,0,51.84
  2023/04/06,2.6031,1.02E+03,0,52.56
  2023/04/06,2.6269,1.03E+03,0,49.32
  2023/04/06,2.4308,9.65E+02,0,51.48
  2023/04/06,2.6256,1.03E+03,0,52.92
  2023/04/06,2.7153,1.06E+03,0,50.76
  2023/04/06,2.5905,1.02E+03,0,51.12
  2023/04/06,2.5845,1.02E+03,0,51.84
  2023/04/06,2.6477,1.04E+03,0,50.76
  2023/04/06,2.5889,1.03E+03,0,51.48
  2023/04/06,2.6115,1.04E+03,0,51.12
  2023/04/06,2.5943,1.03E+03,0,51.84
  2023/04/06,2.6231,1.04E+03,0,52.56
  2023/04/06,2.672,1.06E+03,0,51.12
  2023/04/06,2.5678,1.02E+03,0,51.48
  2023/04/06,2.6386,1.04E+03,0,52.56
  2023/04/06,2.6799,1.06E+03,0,52.2
  2023/04/06,2.6796,1.06E+03,0,52.2
  2023/04/06,2.6586,1.05E+03,0,51.84
  2023/04/06,2.6437,1.05E+03,0,52.2
  2023/04/06,2.6437,1.04E+03,0,51.84
  2023/04/06,2.6276,1.04E+03,0,52.56
  2023/04/06,2.6756,1.06E+03,0,50.4
  2023/04/06,2.5348,1.01E+03,0,51.48
  2023/04/06,2.6199,1.04E+03,0,51.84
  2023/04/06,2.6395,1.04E+03,0,50.04
  2023/04/06,2.4817,9.88E+02,0,53.28
  2023/04/06,2.7354,1.07E+03,0,54
  2023/04/06,2.813,1.10E+03,0,51.48
  2023/04/06,2.6609,1.05E+03,0,53.28
  2023/04/06,2.7089,1.07E+03,0,50.76
  2023/04/06,2.5684,1.02E+03,0,51.48
  2023/04/06,2.6124,1.04E+03,0,51.12
  2023/04/06,2.615,1.03E+03,0,51.48
  2023/04/06,2.6016,1.03E+03,0,51.12
  2023/04/06,2.5804,1.02E+03,0,50.4
  2023/04/06,2.5072,9.99E+02,0,53.64
  2023/04/06,2.7881,1.09E+03,0,53.64
  2023/04/06,2.794,1.09E+03,0,51.84
  2023/04/06,2.6634,1.05E+03,0,53.28
  2023/04/06,2.7141,1.07E+03,0,53.28
  2023/04/06,2.7186,1.07E+03,0,52.56
  2023/04/06,2.6831,1.06E+03,0,52.92
  2023/04/06,2.6804,1.06E+03,0,52.56
  2023/04/06,2.699,1.07E+03,0,54.36
  2023/04/06,2.7956,1.09E+03,0,50.4
  2023/04/06,2.5274,1.00E+03,0,53.28
  2023/04/06,2.6874,1.05E+03,0,54.72
  2023/04/06,2.9097,1.13E+03,0,51.48
  2023/04/06,2.6678,1.05E+03,0,52.56
  2023/04/06,2.6669,1.06E+03,0,53.28
  2023/04/06,2.7422,1.08E+03,0,52.92
  2023/04/06,2.6969,1.06E+03,0,52.92
  2023/04/06,2.7126,1.06E+03,0,52.2
  2023/04/06,2.669,1.05E+03,0,52.2
  2023/04/06,2.7105,1.06E+03,0,52.56
  2023/04/06,2.7096,1.07E+03,0,52.92
  2023/04/06,2.7295,1.07E+03,0,51.48
  2023/04/06,2.6003,1.03E+03,0,52.92
  2023/04/06,2.7011,1.06E+03,0,51.12
  2023/04/06,2.5615,1.01E+03,0,52.2
  2023/04/06,2.6881,1.06E+03,0,53.28
  2023/04/06,2.7033,1.06E+03,0,52.56
  2023/04/06,2.6806,1.05E+03,0,52.56
  2023/04/06,2.6761,1.05E+03,0,52.92
  2023/04/06,2.7347,1.07E+03,0,53.28
  2023/04/06,2.7336,1.07E+03,0,52.56
  2023/04/06,2.6919,1.06E+03,0,52.92
  2023/04/06,2.6963,1.06E+03,0,52.92
  2023/04/06,2.6895,1.06E+03,0,54
  2023/04/06,2.8565,1.12E+03,0,51.12
  2023/04/06,2.6382,1.04E+03,0,51.48
  2023/04/06,2.5655,1.02E+03,0,53.64
  2023/04/06,2.7293,1.07E+03,0,54.72
  2023/04/06,2.8617,1.12E+03,0,52.56
  2023/04/06,2.7184,1.07E+03,0,53.64
  2023/04/06,2.7354,1.08E+03,0,53.28
  2023/04/06,2.698,1.07E+03,0,54.72
  2023/04/06,2.8127,1.10E+03,0,51.84
  2023/04/06,2.678,1.06E+03,0,53.28
  2023/04/06,2.7356,1.08E+03,0,52.92
  2023/04/06,2.6894,1.06E+03,0,53.28
  2023/04/06,2.7188,1.07E+03,0,51.84
  2023/04/06,2.6693,1.05E+03,0,53.64
  2023/04/06,2.7081,1.07E+03,0,53.28
  2023/04/06,2.7043,1.07E+03,0,54
  2023/04/06,2.7324,1.08E+03,0,52.2
  2023/04/06,2.6167,1.04E+03,0,53.64
  2023/04/06,2.7225,1.08E+03,0,52.56
  2023/04/06,2.6405,1.04E+03,0,55.44
  2023/04/06,2.9159,1.14E+03,0,53.64
  2023/04/06,2.7777,1.09E+03,0,51.12
  2023/04/06,2.5464,1.01E+03,0,54
  2023/04/06,2.717,1.07E+03,0,55.08
  2023/04/06,2.8465,1.12E+03,0,53.64
  2023/04/06,2.7649,1.09E+03,0,52.92
  2023/04/06,2.693,1.07E+03,0,53.64
  2023/04/06,2.7392,1.08E+03,0,52.56
  2023/04/06,2.687,1.06E+03,0,53.64
  2023/04/06,2.7409,1.08E+03,0,53.64
  2023/04/06,2.7097,1.07E+03,0,53.64
  2023/04/06,2.7092,1.07E+03,0,55.08
  2023/04/06,2.8226,1.11E+03,0,54.72
  2023/04/06,2.8008,1.10E+03,0,54.36
  2023/04/06,2.7722,1.10E+03,0,54.36
  2023/04/06,2.7451,1.08E+03,0,53.64
  2023/04/06,2.7169,1.07E+03,0,53.64
  2023/04/06,2.7346,1.08E+03,0,53.28
  2023/04/06,2.7121,1.07E+03,0,53.28
  2023/04/06,2.689,1.07E+03,0,53.64
  2023/04/06,2.7448,1.08E+03,0,52.2
  2023/04/06,2.6223,1.04E+03,0,52.92
  2023/04/06,2.7333,1.06E+03,0,40.68
  2023/04/06,2.3501,8.52E+02,0,16.56
  2023/04/06,0.6193,3.35E+02,0,16.56
  2023/04/06,0.6115,3.30E+02,0,16.56
  2023/04/06,0.608,3.27E+02,0,16.2
  2023/04/06,0.5983,3.18E+02,0,16.2
  2023/04/06,0.6057,3.26E+02,0,16.2
  2023/04/06,0.6006,3.22E+02,0,16.2
  2023/04/06,0.6006,3.22E+02,0,15.84
  2023/04/06,0.6012,3.22E+02,0,16.2
  2023/04/06,0.6021,3.23E+02,0,16.2
  2023/04/06,0.6001,3.22E+02,0,16.2
  2023/04/06,0.5946,3.15E+02,0,16.2
  2023/04/06,0.6013,3.22E+02,0,15.84
  2023/04/06,0.6024,3.23E+02,0,16.2
  2023/04/06,0.6005,3.21E+02,0,16.2
  2023/04/06,0.5947,3.15E+02,0,16.2
  2023/04/06,0.6038,3.23E+02,0,16.2
  2023/04/06,0.606,3.24E+02,0,16.2
  2023/04/06,0.604,3.22E+02,0,15.84
  2023/04/06,0.5983,3.15E+02,0,16.2
  2023/04/06,0.5984,3.15E+02,0,16.2
  2023/04/06,0.6021,3.17E+02,0,16.2
  2023/04/06,0.5994,3.14E+02,0,16.2
  2023/04/06,0.6005,3.15E+02,0,16.2
  2023/04/06,0.6061,3.20E+02,0,16.2
  2023/04/06,0.6096,3.23E+02,0,15.84
  2023/04/06,0.5997,3.13E+02,0,16.2
  2023/04/06,0.5995,3.14E+02,0,16.2
  2023/04/06,0.5993,3.13E+02,0,16.2
  2023/04/06,0.6081,3.22E+02,0,15.84
  2023/04/06,0.6047,3.20E+02,0,16.2
  2023/04/06,0.6048,3.21E+02,0,16.2
  2023/04/06,0.6053,3.22E+02,0,16.2
  2023/04/06,0.6042,3.22E+02,0,15.84
  2023/04/06,0.6038,3.23E+02,0,16.2
  2023/04/06,0.6014,3.21E+02,0,16.2
  2023/04/06,0.6032,3.23E+02,0,16.2
  2023/04/06,0.5971,3.16E+02,0,16.2
  2023/04/06,0.5952,3.15E+02,0,16.2
  2023/04/06,0.6019,3.23E+02,0,16.2
  2023/04/06,0.5946,3.15E+02,0,15.84
  2023/04/06,0.6024,3.23E+02,0,16.2
  2023/04/06,0.6109,3.26E+02,0,16.56
  2023/04/06,0.6077,3.22E+02,0,16.2
  2023/04/06,0.6105,3.25E+02,0,19.8
  2023/04/06,0.9325,4.08E+02,0,16.2
  2023/04/06,0.6212,3.28E+02,0,16.56
  2023/04/06,0.6233,3.30E+02,0,16.2
  2023/04/06,0.6187,3.27E+02,0,16.92
  2023/04/06,0.6308,3.32E+02,0,16.2
  2023/04/06,0.6257,3.30E+02,0,16.56
  2023/04/06,0.6273,3.31E+02,0,16.56
  2023/04/06,0.6267,3.29E+02,0,16.92
  2023/04/06,0.6402,3.34E+02,0,16.56
  2023/04/06,0.6276,3.31E+02,0,16.56
  2023/04/06,0.6328,3.31E+02,0,16.56
  2023/04/06,0.6373,3.32E+02,0,16.56
  2023/04/06,0.6451,3.35E+02,0,16.56
  2023/04/06,0.6289,3.29E+02,0,16.56
  2023/04/06,0.6382,3.32E+02,0,16.56
  2023/04/06,0.6386,3.32E+02,0,16.92
  2023/04/06,0.6469,3.36E+02,0,16.56
  2023/04/06,0.6224,3.26E+02,0,16.56
  2023/04/06,0.6387,3.30E+02,0,16.56
  2023/04/06,0.6371,3.31E+02,0,16.56
  2023/04/06,0.6477,3.36E+02,0,16.56
  2023/04/06,0.6385,3.32E+02,0,16.92
  2023/04/06,0.6383,3.32E+02,0,16.56
  2023/04/06,0.6347,3.32E+02,0,16.56
  2023/04/06,0.6408,3.34E+02,0,16.56
  2023/04/06,0.6313,3.31E+02,0,16.56
  2023/04/06,0.6339,3.32E+02,0,16.92
  2023/04/06,0.6439,3.36E+02,0,16.92
  2023/04/06,0.6425,3.36E+02,0,16.56
  2023/04/06,0.6317,3.32E+02,0,16.56
  2023/04/06,0.6312,3.32E+02,0,16.56
  2023/04/06,0.6312,3.32E+02,0,16.56
  2023/04/06,0.6278,3.29E+02,0,16.56
  2023/04/06,0.6305,3.31E+02,0,16.56
  2023/04/06,0.6324,3.32E+02,0,16.56
  2023/04/06,0.6378,3.34E+02,0,16.92
  2023/04/06,0.6374,3.35E+02,0,16.56
  2023/04/06,0.6312,3.33E+02,0,16.92
  2023/04/06,0.6389,3.35E+02,0,16.56
  2023/04/06,0.637,3.34E+02,0,16.92
  2023/04/06,0.6418,3.35E+02,0,16.56
  2023/04/06,0.6334,3.31E+02,0,16.56
  2023/04/06,0.6412,3.35E+02,0,16.56
  2023/04/06,0.6348,3.33E+02,0,16.92
  2023/04/06,0.6375,3.35E+02,0,16.56
  2023/04/06,0.6332,3.32E+02,0,16.56
  2023/04/06,0.638,3.33E+02,0,16.92
  2023/04/06,0.6384,3.33E+02,0,16.56
  2023/04/06,0.6331,3.31E+02,0,16.2
  2023/04/06,0.6305,3.29E+02,0,16.92
  2023/04/06,0.6419,3.33E+02,0,16.56
  2023/04/06,0.6432,3.34E+02,0,16.92
  2023/04/06,0.6492,3.36E+02,0,16.56
  2023/04/06,0.6318,3.30E+02,0,16.56
  2023/04/06,0.6455,3.35E+02,0,16.92
  2023/04/06,0.6332,3.25E+02,0,16.56
  2023/04/06,0.6456,3.34E+02,0,16.56
  2023/04/06,0.6354,3.32E+02,0,16.92
  2023/04/06,0.6411,3.33E+02,0,16.56
  2023/04/06,0.6365,3.32E+02,0,16.56
  2023/04/06,0.6439,3.35E+02,0,16.92
  2023/04/06,0.6361,3.32E+02,0,16.56
  2023/04/06,0.6346,3.32E+02,0,16.56
  2023/04/06,0.6349,3.33E+02,0,16.56
  2023/04/06,0.6467,3.36E+02,0,16.92
  2023/04/06,0.6312,3.31E+02,0,16.2
  2023/04/06,0.6376,3.32E+02,0,16.92
  2023/04/06,0.6331,3.32E+02,0,16.56
  2023/04/06,0.6371,3.33E+02,0,16.56
  2023/04/06,0.6305,3.32E+02,0,16.92
  2023/04/06,0.6319,3.32E+02,0,16.56
  2023/04/06,0.6303,3.32E+02,0,16.56
  2023/04/06,0.639,3.35E+02,0,16.56
  2023/04/06,0.6349,3.34E+02,0,16.56
  2023/04/06,0.6271,3.29E+02,0,16.56
  2023/04/06,0.6336,3.31E+02,0,16.92
  2023/04/06,0.6389,3.34E+02,0,16.56
  2023/04/06,0.6354,3.33E+02,0,16.56
  2023/04/06,0.6372,3.33E+02,0,16.56
  2023/04/06,0.6351,3.33E+02,0,16.92
  2023/04/06,0.6372,3.34E+02,0,16.56
  2023/04/06,0.6347,3.32E+02,0,16.56
  2023/04/06,0.6448,3.35E+02,0,16.92
  2023/04/06,0.6436,3.34E+02,0,16.56
  2023/04/06,0.6365,3.32E+02,0,16.56
  2023/04/06,0.6367,3.31E+02,0,15.84
  2023/04/06,0.6076,3.18E+02,0,16.92
  2023/04/06,0.645,3.32E+02,0,16.92
  2023/04/06,0.6479,3.36E+02,0,16.56
  2023/04/06,0.6358,3.32E+02,0,16.56
  2023/04/06,0.6394,3.33E+02,0,16.56
  2023/04/06,0.6376,3.31E+02,0,16.56
  2023/04/06,0.6437,3.33E+02,0,16.92
  2023/04/06,0.6336,3.24E+02,0,16.56
  2023/04/06,0.6418,3.33E+02,0,16.56
  2023/04/06,0.6386,3.33E+02,0,16.92
  2023/04/06,0.6388,3.34E+02,0,16.56
  2023/04/06,0.6384,3.34E+02,0,16.56
  2023/04/06,0.6384,3.33E+02,0,16.56
  2023/04/06,0.6314,3.30E+02,0,16.92
  2023/04/06,0.6383,3.33E+02,0,16.56
  2023/04/06,0.6395,3.33E+02,0,16.56
  2023/04/06,0.6322,3.31E+02,0,16.56
  2023/04/06,0.6328,3.32E+02,0,16.56
  2023/04/06,0.632,3.32E+02,0,16.56
  2023/04/06,0.6297,3.31E+02,0,16.56
  2023/04/06,0.6309,3.32E+02,0,16.56
  2023/04/06,0.6351,3.33E+02,0,16.56
  2023/04/06,0.634,3.33E+02,0,16.92
  2023/04/06,0.6381,3.34E+02,0,16.56
  2023/04/06,0.6387,3.34E+02,0,16.56
  2023/04/06,0.6341,3.33E+02,0,16.92
